# sresb1_mpi-echam5_1_Prcp,,,,,,,,,,,,,,
,Arizona/New Mexico Mountains,Arizona/New Mexico Plateau,Central Basin and Range,Chihuahuan Deserts,Colorado Plateaus,High Plains,Mojave Basin and Range,Northern Basin and Range,Northwestern Great Plains,Sonoran Basin and Range,Southern Rockies,Southwestern Tablelands,Wasatch and Uinta Mountains,Wyoming Basin
1954-10-15T00:00:00Z,0.65872794,0.5885855,0.5943455,0.83595806,0.61098593,0.8008139,0.2904354,0.9359325,1.344264,0.19271249,1.7248677,1.2048787,0.9128345,1.0002916
1954-11-15T00:00:00Z,0.38032982,0.32811925,0.7183629,0.29357228,0.68227035,0.8862787,0.18703908,2.0825162,1.47237,0.08067952,1.6360807,0.35400352,1.8281327,1.7887524
1954-12-15T00:00:00Z,0.3832731,0.28880897,0.125716,0.60071826,0.37776527,0.53534013,0.054519348,0.20993331,0.6326532,0.086900964,1.9596444,0.6290065,0.34891576,0.6659446
1955-01-16T00:00:00Z,1.3279498,0.8748912,0.97904783,0.8625704,0.58555037,0.20241642,0.9666722,1.201319,0.4523545,1.9796555,1.2959912,0.65356034,1.3105514,0.7952497
1955-02-16T00:00:00Z,2.314134,1.7289029,4.037664,0.6612906,1.9487656,0.53804016,2.925401,2.48632,1.0440946,2.9246504,2.7655425,0.5019977,3.8893049,1.9759287
1955-03-15T00:00:00Z,0.17300268,0.14525254,0.5175529,0.07115376,0.5706933,0.71759576,0.08788981,1.2364764,1.0952078,0.010883638,1.4455369,0.17069009,1.3797096,1.378813
1955-04-15T00:00:00Z,0.2375123,0.20991184,0.80862224,0.103439815,0.48932028,1.256258,0.4099556,1.0217234,1.6649735,0.23387986,1.3785992,0.23956251,1.195715,1.2878871
1955-05-15T00:00:00Z,0.23200339,0.18477526,0.45815226,0.3272634,0.47831318,1.1820076,0.07717442,2.0185096,0.93102914,0.011408912,1.1098903,0.68042046,1.4156431,1.6032926
1955-06-15T00:00:00Z,0.11846296,0.1407293,0.04265807,0.44522128,0.18202797,2.2015057,0.005102864,1.2174505,2.248823,0.005962448,1.4156419,1.8132116,0.40348798,0.99442303
1955-07-15T00:00:00Z,1.3250275,0.9398413,0.20614207,1.4387785,0.41511855,0.71558714,0.28450572,0.32922593,0.39895266,0.62661445,1.4827132,1.5979277,0.27767366,0.4083829
1955-08-15T00:00:00Z,1.6512675,1.3558829,0.99937767,1.9331552,0.89522886,0.96386164,0.7258493,1.0131451,0.49798876,1.0269017,1.5336746,1.9822671,1.2001066,0.8635441
1955-09-15T00:00:00Z,0.26281047,0.17732921,0.21749322,0.986865,0.51528007,1.5212704,0.036941566,2.1127613,1.551784,0.007428741,1.0815513,0.63933825,0.89548004,1.2642794
1955-10-15T00:00:00Z,1.5280565,1.19201,1.1828985,1.7505317,1.1692996,0.68376744,0.53666085,1.4819998,1.0355724,0.49263605,1.8419623,2.0474472,1.8028834,1.3774905
1955-11-15T00:00:00Z,0.39657277,0.32416221,0.9060013,0.009687155,0.6432823,0.28533608,0.4246568,2.3077052,0.61383766,0.5795642,0.89966387,0.015890215,1.7288282,1.3364499
1955-12-15T00:00:00Z,1.6593041,1.2404914,2.9151957,0.13377318,1.7983155,0.17784022,2.2346575,4.198139,0.35810262,2.540579,1.9814419,0.14655219,4.120168,1.9277295
1956-01-16T00:00:00Z,0.33464,0.22421451,0.38355005,0.3673122,0.23969439,0.3471414,0.2563679,1.0330721,0.51805204,0.261224,0.9235548,0.32213983,0.6911272,0.6254515
1956-02-16T00:00:00Z,0.7211066,0.53181183,1.6669469,0.22941554,0.720445,0.6004197,1.1803898,1.1912601,1.2233117,1.1978353,1.8626964,0.26491097,1.5771974,1.1909285
1956-03-15T00:00:00Z,1.8595133,1.3226098,3.6896741,0.19148012,1.7192006,0.8862415,2.9224715,3.7347362,1.3642137,3.2025466,2.0921154,0.19136171,3.8802614,2.5722508
1956-04-15T00:00:00Z,0.20881565,0.16846175,0.35825112,0.24049096,0.26193738,0.77852064,0.14485368,0.35887608,0.6790168,0.092914,0.91553813,0.31793207,0.6074726,0.67432725
1956-05-15T00:00:00Z,0.085356325,0.078485474,0.10373614,0.18403341,0.07459844,0.61429733,0.01469471,1.2313311,0.7172656,0.005477255,0.48967376,0.33521008,0.4099505,0.4735405
1956-06-15T00:00:00Z,0.23790632,0.18408075,0.30013385,0.6699351,0.21634535,1.1726334,0.18973257,0.4071325,0.6569171,0.08038394,0.7287492,0.8961595,0.38977617,0.49693078
1956-07-15T00:00:00Z,2.9038615,2.1047344,2.6591957,2.8890166,1.8481022,2.329509,2.8248117,2.1610832,2.2063985,3.2234135,2.494436,2.776888,2.6067352,2.3032868
1956-08-15T00:00:00Z,2.7248762,2.2750683,1.3947314,2.4276435,1.434307,1.4615341,1.3043163,0.93425155,0.7901174,2.591385,2.2965112,2.87353,1.4074174,0.9894186
1956-09-15T00:00:00Z,2.2575936,1.837737,0.5517689,1.9622062,1.196616,1.5347259,0.6855957,0.1698366,0.8723201,1.8166741,2.3662002,1.9180188,0.6135223,0.7570659
1956-10-15T00:00:00Z,0.3459086,0.28423598,0.5026501,0.4946953,0.47836348,0.21118763,0.19725382,0.86704063,0.24808088,0.13577554,0.44489372,0.29295367,0.9398891,0.6721762
1956-11-15T00:00:00Z,1.0551865,0.8276031,1.0568687,0.92946994,0.74275637,0.472748,0.5303165,1.6378192,0.84765655,0.8603139,1.9821569,0.8862503,1.5622855,1.1178678
1956-12-15T00:00:00Z,0.11944223,0.10027926,0.77069783,0.01658136,0.5145038,0.39071733,0.15523835,5.031583,0.6365878,0.03685495,1.0757685,0.036693197,2.584954,1.6826264
1957-01-16T00:00:00Z,0.91133535,0.62936014,1.8717551,0.31178465,0.9411627,0.4174433,1.4408284,1.4676015,0.73465264,1.2736015,1.7413629,0.32635656,2.3181338,1.3699343
1957-02-16T00:00:00Z,0.8071232,0.6091304,1.3815094,0.3445838,1.0040054,0.3728287,0.6098764,1.7541679,0.6361359,0.6621863,1.6714745,0.33842412,2.3172076,1.3680552
1957-03-15T00:00:00Z,1.763415,1.2572148,3.888332,0.31038654,1.5557517,0.60578376,2.9316008,1.6820339,0.9388174,2.390265,2.2472193,0.3578431,3.085491,1.5952147
1957-04-15T00:00:00Z,0.17991257,0.15117064,0.8868416,0.03718437,0.49668446,1.0017563,0.37217835,1.4508367,1.6681885,0.28593796,0.9781222,0.061159603,1.5987902,1.4560168
1957-05-15T00:00:00Z,0.36990267,0.3071349,0.58070856,0.49648994,0.75379634,2.6667466,0.14951637,1.8926584,2.6760485,0.04742367,1.7179195,0.821064,1.4944568,1.9845445
1957-06-15T00:00:00Z,0.17287013,0.13464132,0.49883795,0.6453155,0.73415345,2.5271564,0.11920739,2.1590405,2.2069914,0.012075167,1.2110163,1.0257924,1.6588756,2.1399834
1957-07-15T00:00:00Z,1.6518611,1.1791937,1.1028328,2.646353,0.77510846,1.8631152,0.85990256,1.0080208,1.5172008,0.860809,2.0300558,3.2024403,1.2471343,1.3633482
1957-08-15T00:00:00Z,1.2482401,0.9288583,0.33816096,2.805292,0.2991122,1.193789,0.27089995,0.59639925,0.6265128,0.51792276,1.5780536,3.1907969,0.3925502,0.5148928
1957-09-15T00:00:00Z,1.1504561,0.9732405,0.79331005,0.9647297,0.9191296,1.6874398,0.5856184,1.320199,0.9428193,0.8055433,1.6964582,0.8750557,1.2767882,1.3483956
1957-10-15T00:00:00Z,2.8343658,2.361012,0.75774294,1.6146954,1.9604887,0.6170226,0.44946226,0.8864182,1.0072285,0.8172999,2.5543482,1.4014614,1.2107053,1.0113804
1957-11-15T00:00:00Z,0.6465928,0.5906005,0.8979802,0.33226603,0.92618877,1.5731702,0.32831055,1.4284747,2.9044282,0.14452639,3.4957006,0.44572362,1.4954095,2.0215423
1957-12-15T00:00:00Z,2.7242074,1.9001222,3.500069,1.9542627,1.8640561,0.4246944,2.6719894,2.1693335,0.7196172,3.424888,2.6395566,1.1651781,3.9830575,1.676671
1958-01-16T00:00:00Z,1.3661284,0.9378953,2.0482252,0.3219113,1.0143255,0.25703004,1.805025,1.6362199,0.34754148,2.2313538,1.585567,0.31791326,2.3614557,1.1803888
1958-02-16T00:00:00Z,1.6710932,1.24535,3.2088714,0.76388186,1.5487907,0.933826,2.0073795,1.9516288,1.7664496,1.8613604,3.7112584,0.8288145,3.2820797,2.21264
1958-03-15T00:00:00Z,0.8807014,0.65749055,2.505718,0.17980467,1.2594823,0.95499045,1.5326476,2.23857,1.2206106,1.1002485,2.3836727,0.3421117,3.0006545,2.1426091
1958-04-15T00:00:00Z,1.6144953,1.3056456,2.0546198,0.9394283,1.386453,1.3787119,1.0959101,2.4821746,1.2909278,1.0851039,3.1740983,1.5580355,3.1294968,2.2513676
1958-05-15T00:00:00Z,1.3068568,1.0769774,1.814521,0.75766873,1.2501968,3.2999182,0.85540605,3.3571384,2.687192,0.6532654,2.804197,1.2801772,2.8246653,2.8615534
1958-06-15T00:00:00Z,0.45710328,0.42773935,0.6244829,0.54482627,0.61900777,2.9154506,0.26499945,1.8048867,2.5100834,0.15692683,2.0660787,1.3760941,1.4222983,2.081846
1958-07-15T00:00:00Z,1.0247924,0.7839947,0.7430894,0.7716319,0.92809665,1.0786266,0.5025676,0.97104836,1.1989722,0.68399507,1.2242701,1.0648981,1.3517046,1.3563523
1958-08-15T00:00:00Z,3.1411457,2.6445515,2.7563808,2.4050627,1.9218249,2.0049262,2.3521504,1.5847803,1.0444614,3.161494,3.0012698,2.6340835,2.5554802,1.7584643
1958-09-15T00:00:00Z,0.9844524,0.74450463,0.688828,1.4928621,0.5319336,0.794705,0.53608614,0.7979752,0.54107183,0.51026225,1.1474004,1.6971543,0.7937921,0.6287453
1958-10-15T00:00:00Z,0.55066496,0.56057984,0.80137616,0.52970743,0.95004094,1.2929183,0.3994706,1.3429604,1.4688102,0.35532412,2.3522666,0.85622805,1.4147074,1.6755409
1958-11-15T00:00:00Z,0.98543584,0.75462234,1.6834719,0.40774402,1.1689708,0.4387814,0.8393119,2.2771685,0.7158798,1.1488594,1.4019856,0.2235272,2.568687,1.6359959
1958-12-15T00:00:00Z,0.5216653,0.3933211,1.4351388,0.15836239,1.0553267,0.11861039,0.6169721,3.035187,0.25542298,0.3077758,0.8114065,0.10262049,3.2549753,1.5529467
1959-01-16T00:00:00Z,0.6021265,0.41561735,0.53020996,0.4582048,0.33253726,0.22433689,0.43553093,0.5938039,0.4515737,0.685359,0.9261152,0.47311953,0.66328627,0.42410225
1959-02-16T00:00:00Z,0.5437372,0.37982476,1.0498884,0.43242118,0.43689707,0.49820238,0.5597761,1.2459556,0.88637483,0.44606626,1.3091673,0.43938226,1.3134099,1.0821475
1959-03-15T00:00:00Z,0.7561463,0.44910052,0.5719056,1.7605695,0.15414715,0.37644243,0.30043656,0.6946312,0.47218105,0.2461266,0.90863866,1.2962332,0.6391475,0.54666555
1959-04-15T00:00:00Z,0.7243654,0.6119728,1.6080357,0.18320553,1.3316712,2.5670216,0.7297537,2.7480536,2.822124,0.61611515,2.7602663,0.39696217,2.9652374,3.0369997
1959-05-15T00:00:00Z,0.59318924,0.49968472,0.6690148,0.49597812,0.738621,1.6651858,0.2515408,2.1101325,1.563811,0.057131592,1.7676679,0.6898703,1.4627459,1.7734231
1959-06-15T00:00:00Z,0.5681253,0.50411457,1.3403976,0.5470411,1.4427382,2.8963907,0.4800638,4.0805583,3.51093,0.2003644,2.0341902,1.2496549,3.5075257,3.8062057
1959-07-15T00:00:00Z,1.58067,1.1133287,0.38783824,2.7678452,0.38512704,1.4697385,0.43491453,0.77467936,0.99182147,0.908918,1.5818586,2.8420827,0.56967884,0.8779606
1959-08-15T00:00:00Z,2.5284805,2.1696718,1.3111236,2.0525932,1.5249786,1.0960858,0.95318174,1.0150886,0.4816698,1.3907622,2.5106688,2.2887928,1.6308719,1.1836702
1959-09-15T00:00:00Z,0.9715869,0.7920652,0.60866284,0.97767943,0.7700476,0.43258035,0.37799704,1.010981,0.22307244,0.2360377,1.1932156,1.1011549,0.9735769,0.7793131
1959-10-15T00:00:00Z,1.6875696,1.3087295,1.2510954,1.9514656,1.1365529,0.86810005,0.76747084,0.6320351,0.6846197,0.82761294,2.283876,2.3482926,1.3553338,1.1468568
1959-11-15T00:00:00Z,2.4948366,1.9169974,3.432254,0.9644753,2.073199,0.533643,1.9679741,2.745238,0.8022423,2.9045386,2.5910227,0.7863855,4.040731,2.0205667
1959-12-15T00:00:00Z,1.1084604,0.78625625,1.3971729,0.41639706,0.9217455,0.48497692,1.1320189,2.8466697,0.82161885,1.5580615,1.7771169,0.4419021,2.3137777,1.606212
1960-01-16T00:00:00Z,0.8374318,0.5860053,1.5209208,0.28340554,0.8661706,0.41083848,0.99833924,2.3250008,0.6838154,0.997998,1.5080909,0.23309085,2.4971972,1.4691104
1960-02-16T00:00:00Z,0.7856815,0.5419539,1.8905243,0.6772042,0.7767227,0.25473073,0.8519601,2.4320114,0.53073406,0.5648927,1.3181973,0.71405673,2.513489,1.2896949
1960-03-15T00:00:00Z,0.31703663,0.24470091,0.9640882,0.296418,0.6644708,0.48247904,0.1732206,2.0622613,0.8459454,0.039035153,1.2725408,0.29055086,2.330423,1.7587306
1960-04-15T00:00:00Z,0.71092063,0.55136955,1.0004345,0.83731836,0.9661524,1.6028506,0.3301891,2.1779773,1.929621,0.1858089,2.753668,1.4934542,2.3053565,2.358328
1960-05-15T00:00:00Z,0.1013525,0.08522361,0.5979352,0.08918122,0.3440456,1.3444808,0.27532473,2.6417212,1.3649335,0.15810911,0.6969816,0.26680633,1.440679,1.7244086
1960-06-15T00:00:00Z,0.4686418,0.36347997,0.97666025,0.7802215,0.9272483,1.6520635,0.4147049,3.1595535,1.8311689,0.26184702,1.3594463,1.1515154,2.247497,2.332455
1960-07-15T00:00:00Z,1.7894732,1.3314787,1.1918718,1.2433034,0.96784216,0.8837869,1.1398851,0.61873937,0.5407898,1.5501437,1.4254904,1.4113203,1.1893799,0.9068155
1960-08-15T00:00:00Z,2.0575576,1.760708,1.0243722,2.0899668,1.0917351,0.80075943,0.68637574,0.5846975,0.38215986,1.0130366,1.8138655,2.1765573,1.1812595,0.7411564
1960-09-15T00:00:00Z,0.1940498,0.18207945,0.4454787,0.36270562,0.3831659,0.5529233,0.19807123,1.4279292,0.61397076,0.050667863,0.5818516,0.77357405,0.9476346,0.81872374
1960-10-15T00:00:00Z,0.08032336,0.07642141,0.029955976,0.39069062,0.019079972,0.39798263,0.007196857,0.39789394,0.48911288,0.018714365,0.39529026,0.49270234,0.07661094,0.18042454
1960-11-15T00:00:00Z,0.10837274,0.08556423,0.23807296,0.2423173,0.21695292,0.46933386,0.04213445,1.0239301,0.6939098,0.005215269,0.83892226,0.25420636,0.70945936,0.7925566
1960-12-15T00:00:00Z,0.34946117,0.2634222,0.73879033,0.07103221,0.7505081,0.38050205,0.33860198,2.1819425,0.70592684,0.28630707,1.5656927,0.065794274,1.9228754,1.3667338
1961-01-16T00:00:00Z,1.015961,0.6933362,1.1792144,0.53326815,0.9527712,0.6649583,0.8542237,1.1794081,1.0943681,1.3828031,2.3358254,0.4801383,1.963874,1.4732373
1961-02-16T00:00:00Z,1.5902985,1.1620785,3.076507,0.34115893,1.1562171,0.40831318,2.568628,1.7253182,0.90702623,3.2040472,1.704495,0.36913198,2.3722122,1.2254282
1961-03-15T00:00:00Z,0.25327003,0.19254981,0.51515335,0.2830266,0.52567637,1.5232145,0.20454344,1.722152,2.186001,0.25181106,2.3870807,0.2885131,1.2646456,2.031539
1961-04-15T00:00:00Z,0.025309125,0.023233898,0.14076136,0.099401966,0.15817499,0.46460846,0.019360596,1.4185071,0.859458,0,0.5154008,0.1646583,0.6737911,0.78528357
1961-05-15T00:00:00Z,0.07460264,0.069566876,0.17183743,0.10373281,0.19202743,1.5101738,0.049796585,1.2221587,1.5425223,0.02629146,0.5805475,0.1416368,0.48450318,0.7288908
1961-06-15T00:00:00Z,0.5140037,0.3960939,0.43650618,0.71022916,0.53330714,2.9101207,0.2536255,1.2025166,2.3860347,0.23227416,1.3912302,1.3155348,1.1077453,1.6877549
